"","word"
"7996","albeit"
"7997","deaths"
"7998","america"
"7999","anniversary"
"8000","wuhan"
"8001","china"
"8002","started"
"8003","coronavirus"
"8004","lockdown"
"8005","months"
"8006","city"
"8007","fine"
"8008","america"
"8009","lockeddown"
"8010","400,000"
"8011","people"
"8012","alive"
"8013","chose"
"8014","half"
"8015","ass"
"8016","america"
"8017","lockdown"
"8018","favourite"
"8019","continues"
"8020","mash"
"8021","racing"
"8022","heads"
"8023","south"
"8024","america"
"8025","amp"
"8026","trip"
"8027","amazon"
"8028","calamity777jane"
"8029","nytimes"
"8030","lmao"
"8031","they’ve"
"8032","begrudgingly"
"8033","admitted"
"8034","wuhan’s"
"8035","lockdown"
"8036","massively"
"8037","successful"
"8038","america"
"8039","can’t"
"8040","deny"
"8041","anymore"
"8042","rest"
"8043","article"
"8044","anti"
"8045","china"
"8046","article"
"8047","migrations"
"8048","america"
"8049","covid"
"8050","19"
"8051","crisis"
"8052","common"
"8053","sense"
"8054","alanfromoz2"
"8055","alukka1"
"8056","existentialhel2"
"8057","richardsyeo"
"8058","therecount"
"8059","can’t"
"8060","population"
"8061","america"
"8062","values"
"8063","lockdown"
"8064","stop"
"8065","spread"
"8066","4"
"8067","months"
"8068","experts"
"8069","hospitals"
"8070","run"
"8071","hasn’t"
"8072","biden"
"8073","america"
"8074","lockdown"
"8075","mandated"
"8076","masks"
"8077","public"
"8078","president"
"8079","can’t"
"8080","trump"
"8081","biden"
"8082","america"
"8083","stupid"
"8084","follow"
"8085","strict"
"8086","lockdown"
"8087","stay"
"8088","inside"
"8089","couple"
"8090","months"
"8091","america"
"8092","trash"
"8093","morning"
"8094","wake"
"8095","realize"
"8096","can’t"
"8097","spicy"
"8098","shrimp"
"8099","ruth"
"8100","chris"
"8101","limited"
"8102","menu"
"8103","pissed"
"8104","should’ve"
"8105","real"
"8106","lockdown"
"8107","shit"
"8108","weak"
"8109","china"
"8110","lockdown"
"8111","sprayed"
"8112","streets"
"8113","stopped"
"8114","transportation"
"8115","froze"
"8116","closed"
"8117","borders"
"8118","inside"
"8119","america"
"8120","enlchicago"
"8121","ericallixrogers"
"8122","traceyryniec"
"8123","explanation"
"8124","graph"
"8125","america"
"8126","genuine"
"8127","enforced"
"8128","lockdown"
"8129","ny"
"8130","wave"
"8131","california"
"8132","lockdown"
"8133","america"
"8134","possibly"
"8135","world"
"8136","shit"
"8137","weak"
"8138","sbusinessdreams"
"8139","gill_godwin"
"8140","gerryritzxmp"
"8141","richardmadan"
"8142","talked"
"8143","some.they"
"8144","envy"
"8145","america"
"8146","hospital"
"8147","operations"
"8148","personal"
"8149","doctor"
"8150","choose"
"8151","living"
"8152","worst"
"8153","poor"
"8154","projects.always"
"8155","hungry"
"8156","cars"
"8157","yeah"
"8158","bike"
"8159","taking"
"8160","vacations"
"8161","yeah"
"8162","wave"
"8163","neighbors.lockdown"
"8164","c_chrltn"
"8165","ban"
"8166","lifted"
"8167","america"
"8168","i’m"
"8169","citizens"
"8170","travel"
"8171","lockdown"
"8172","jacqui_smith1"
"8173","iaindale"
"8174","forthemanypod"
"8175","true"
"8176","trust"
"8177","america's"
"8178","testing"
"8179","system"
"8180","lockdown"
"8181","country"
"8182","lockdown"
"8183","testing"
"8184","vaccines"
"8185","rural"
"8186","united"
"8187","davidpr35533771"
"8188","wellybobmark"
"8189","lbc"
"8190","clivebull"
"8191","rates"
"8192","country"
"8193","lockdown"
"8194","slow"
"8195","government"
"8196","lockdown"
"8197","late"
"8198","earlier"
"8199","mate"
"8200","saved"
"8201","lives"
"8202","comparison"
"8203","country"
"8204","political"
"8205","america"
"8206","testing"
"8207","davidpr35533771"
"8208","wellybobmark"
"8209","lbc"
"8210","clivebull"
"8211","america"
"8212","testing"
"8213","makes"
"8214","actual"
"8215","worst"
"8216","round"
"8217","united"
"8218","lockdown"
"8219","close"
"8220","businesses"
"8221","police"
"8222","break"
"8223","parties"
"8224","america"
"8225","free"
"8226","country"
"8227","lmao"
"8228","chicago"
"8229","uk"
"8230","3rd"
"8231","lockdown"
"8232","love"
"8233","america"
"8234","fordnation"
"8235","joebiden"
"8236","kamalaharris"
"8237","canada"
"8238","america"
"8239","lecturing"
"8240","russia"
"8241","venezuela"
"8242","iran"
"8243","syria"
"8244","freedom"
"8245","democracy"
"8246","declare"
"8247","marshall"
"8248","law"
"8249","police"
"8250","welfare"
"8251","doug"
"8252","ford"
"8253","stay"
"8254","home"
"8255","toronto"
"8256","ontario"
"8257","family"
"8258","business"
"8259","church"
"8260","jobs"
"8261","life"
"8262","lockdown"
"8263","covid19"
"8264","staysafe"
"8265","doug"
"8266","ford"
"8267","trudeau"
"8268","resign"
"8269","canada"
"8270","politicians"
"8271","travelling"
"8272","covid19"
"8273","lockdown"
"8274","dr"
"8275","stewart"
"8276","tom"
"8277","dubow"
"8278","allard"
"8279","forian"
"8280","eliza"
"8281","snider"
"8282","jamie"
"8283","huckabay"
"8284","tanya"
"8285","kenney"
"8286","ashton"
"8287","phillips"
"8288","america"
"8289","trump"
"8290","assange"
"8291","lady"
"8292","gaga"
"8293","god"
"8294","fordnation"
"8295","canada"
"8296","america"
"8297","lecturing"
"8298","venezuela"
"8299","russia"
"8300","iran"
"8301","syria"
"8302","democracy"
"8303","freedom"
"8304","declared"
"8305","marshall"
"8306","law"
"8307","police"
"8308","welfare"
"8309","stay"
"8310","home"
"8311","toronto"
"8312","ontario"
"8313","family"
"8314","business"
"8315","church"
"8316","germany"
"8317","europe"
"8318","france"
"8319","lockdown"
"8320","covid19"
"8321","staysafe"
"8322","canada"
"8323","america"
"8324","lecturing"
"8325","russia"
"8326","venezuela"
"8327","iran"
"8328","syria"
"8329","freedom"
"8330","democracy"
"8331","declared"
"8332","marshall"
"8333","law"
"8334","police"
"8335","welfare"
"8336","stay"
"8337","home"
"8338","toronto"
"8339","ontario"
"8340","family"
"8341","business"
"8342","church"
"8343","germany"
"8344","europe"
"8345","france"
"8346","lockdown"
"8347","covid19"
"8348","staysafe"
"8349","fordnation"
"8350","america"
"8351","canada"
"8352","nato"
"8353","lecturing"
"8354","venezuela"
"8355","russia"
"8356","iran"
"8357","syria"
"8358","democracy"
"8359","freedom"
"8360","declared"
"8361","police"
"8362","welfare"
"8363","stay"
"8364","home"
"8365","toronto"
"8366","ontario"
"8367","family"
"8368","business"
"8369","church"
"8370","germany"
"8371","europe"
"8372","france"
"8373","lockdown"
"8374","covid19"
"8375","staysafe"
"8376","canada"
"8377","america"
"8378","uk"
"8379","netherlands"
"8380","school"
"8381","business"
"8382","forced"
"8383","stay"
"8384","home"
"8385","coronavirus"
"8386","tax"
"8387","payers"
"8388","funding"
"8389","alqaeda"
"8390","linked"
"8391","whitehelmets"
"8392","ontario"
"8393","reporting"
"8394","2,359"
"8395","covid19"
"8396","708"
"8397","toronto"
"8398","vaccination"
"8399","isis"
"8400","lockdown"
"8401","trekzot"
"8402","it’s"
"8403","change"
"8404","america"
"8405","hear"
"8406","biden"
"8407","bring"
"8408","national"
"8409","lockdown"
"8410","there’s"
"8411","stronger"
"8412","strain"
"8413","masks"
"8414","it’s"
"8415","100"
"8416","effective"
"8417","2"
"8418","meters"
"8419","bin"
"8420","house"
"8421","accept"
"8422","doctors"
"8423","countries"
"8424","complete"
"8425","lockdown"
"8426","america"
"8427","gonna"
"8428","force"
"8429","educators"
"8430","school"
"8431","indoor"
"8432","dining"
"8433","paigearey"
"8434","murray_nyc"
"8435","donaldjtrumpjr"
"8436","reason"
"8437","america"
"8438","lockdown"
"8439","initiate"
"8440","test"
"8441","trace"
"8442","immediately"
"8443","japan"
"8444","masks"
"8445","worn"
"8446","times"
"8447","cleaner"
"8448","nation"
"8449","country"
"8450","respectful"
"8451","nation"
"8452","listens"
"8453","government"
"8454","poetry"
"8455","popular"
"8456","america"
"8457","deliver"
"8458","beautiful"
"8459","inspiring"
"8460","poems"
"8461","uk"
"8462","bland"
"8463","email"
"8464","magpiesatire"
"8465","gmail.com"
"8466","limited"
"8467","edition"
"8468","print"
"8469","copy"
"8470","lockdown"
"8471","pleasant"
"8472","peasant"
"8473","lockdown"
"8474","stimulus"
"8475","vaccine"
"8476","america"
"8477","sucks"
"8478","charge"
"8479","lockdown"
"8480","favourite"
"8481","continues"
"8482","mash"
"8483","racing"
"8484","heads"
"8485","south"
"8486","america"
"8487","amp"
"8488","trip"
"8489","amazon"
"8490","uk"
"8491","recorded"
"8492","1802"
"8493","covid_19"
"8494","deaths"
"8495","day"
"8496","america"
"8497","5"
"8498","times"
"8499","population"
"8500","recorded"
"8501","bit"
"8502","double"
"8503","uk"
"8504","government's"
"8505","decisions"
"8506","pandemic"
"8507","ineffective"
"8508","guarantee"
"8509","lockdown"
"8510","feel"
"8511","swamp"
"8512","democrats"
"8513","chinese"
"8514","planet"
"8515","virus"
"8516","america"
"8517","didn’t"
"8518","trump"
"8519","vaccine"
"8520","fast"
"8521","biden"
"8522","win"
"8523","lockdown"
"8524","lifted"
"8525","steal"
"8526","election"
"8527","swamp"
"8528","wins"
"8529","muglikar_"
"8530","joebiden"
"8531","narendramodi"
"8532","sir"
"8533","indians"
"8534","lost"
"8535","economically"
"8536","saved"
"8537","life"
"8538","goi"
"8539","wher"
"8540","america"
"8541","lockdown"
"8542","total"
"8543","world"
"8544","economy"
"8545","close"
"8546","billion"
"8547","ppl"
"8548","bankrupt"
"8549","killed"
"8550","government"
"8551","usa"
"8552","saved"
"8553","world"
"8554","loosing"
"8555","thir"
"8556","ppl"
"8557","covid"
"8558","justify"
"8559","disneyplus"
"8560","subs"
"8561","22"
"8562","marvel"
"8563","films"
"8564","correct"
"8565","captain"
"8566","america"
"8567","avengers"
"8568","game"
"8569","lockdown"
"8570","basedafclay"
"8571","youmemmatsix"
"8572","there’s"
"8573","countries"
"8574","exist"
"8575","america"
"8576","i’m"
"8577","canada"
"8578","lockdown"
"8579","china"
"8580","didn’t"
"8581","condemn"
"8582","fast"
"8583","food"
"8584","alcohol"
"8585","essential"
"8586","bc"
"8587","it’s"
"8588","life"
"8589","threatening"
"8590","virus"
"8591","breakthrough"
"8592","china"
"8593","actual"
"8594","lockdown"
"8595","america"
"8596","lock"
"8597","masks"
"8598","amp"
"8599","ass"
"8600","economy"
"8601","alive"
"8602","amp"
"8603","can’t"
"8604","change"
"8605","mind"
"8606","speaking"
"8607","family"
"8608","3"
"8609","main"
"8610","canada"
"8611","uk"
"8612","california"
"8613","appears"
"8614","total"
"8615","lockdown"
"8616","america"
"8617","life"
"8618","business"
"8619","usual"
"8620","gatherings"
"8621","pandemic"
"8622","raging"
"8623","1"
"8624","2021"
"8625","world"
"8626","lockdown"
"8627","due"
"8628","continued"
"8629","mutation"
"8630","covid"
"8631","19"
"8632","america"
"8633","laughed"
"8634","response"
"8635","pandemic"
"8636","accumulated"
"8637","herd"
"8638","immunity"
"8639","world"
"8640","turmoil"
"8641","america"
"8642","moves"
"8643","trump"
"8644","im"
"8645","pres"
"8646","fuck"
"8647","twitter"
"8648","lmao"
"8649","lockdown"
"8650","america"
"8651","absolute"
"8652","joke"
"8653","stage"
"8654","10"
"8655","months"
"8656","we’re"
"8657","worse"
"8658","march"
"8659","zesa"
"8660","tokens"
"8661","note"
"8662","zesa"
"8663","branches"
"8664","closed"
"8665","zimbabwe"
"8666","due"
"8667","covid19"
"8668","regulations"
"8669","amp"
"8670","lockdown"
"8671","family"
"8672","safe"
"8673","amp"
"8674","lights"
"8675","pay"
"8676","zesa"
"8677","online"
"8678","pay"
"8679","uk"
"8680","sa"
"8681","america"
"8682","canada"
"8683","australia"
"8684","pay"
"8685","visa"
"8686","mastercard"
"8687","zymit"
"8688","staysafe"
"8689","lockdown"
"8690","dstv"
"8691","payments"
"8692","zympay"
"8693","platform"
"8694","note"
"8695","dstv"
"8696","branches"
"8697","closed"
"8698","zimbabwe"
"8699","due"
"8700","covid"
"8701","19"
"8702","regulations"
"8703","amp"
"8704","lockdown"
"8705","family"
"8706","safe"
"8707","amp"
"8708","entertained"
"8709","pay"
"8710","dstv"
"8711","online"
"8712","zympay"
"8713","pay"
"8714","uk"
"8715","sa"
"8716","america"
"8717","canada"
"8718","zymit"
"8719","realffk"
"8720","stop"
"8721","hogwash"
"8722","lockdown"
"8723","europe"
"8724","amp"
"8725","america"
"8726","cash"
"8727","based"
"8728","economy"
"8729","nigerians"
"8730","business"
"8731","observing"
"8732","stipulated"
"8733","covid"
"8734","19"
"8735","protocols"
"8736","nigeria"
"8737","lockdown"
"8738","exit"
"8739","strategy.u"
"8740","stay"
"8741","indoors"
"8742","sir"
"8743","neglectheaven"
"8744","salt_au"
"8745","hillarycat2016"
"8746","rexchapman"
"8747","wont"
"8748","matter"
"8749","lockdown"
"8750","karens"
"8751","america"
"8752","ultimately"
"8753","fuck"
"8754","lewxcv"
"8755","gers89_"
"8756","shut"
"8757","covid"
"8758","started"
"8759","quietly"
"8760","reopened"
"8761","1st"
"8762","lockdown"
"8763","shite"
"8764","denny’s"
"8765","america"
"8766","disappointing"
"8767","mattfrei"
"8768","lbc"
"8769","matt"
"8770","favour"
"8771","lockdown"
"8772","border"
"8773","restrictions"
"8774","people"
"8775","considered"
"8776","travel"
"8777","america"
"8778","quarantining"
"8779","obyezeks"
"8780","bunduofafrica"
"8781","countries"
"8782","europe"
"8783","america"
"8784","enjoyed"
"8785","lockdown"
"8786","africa"
"8787","wen"
"8788","mentioned"
"8789","africa"
"8790","note"
"8791","talking"
"8792","nigeria"
"8793","palliative"
"8794","stored"
"8795","warehouse"
"8796","reason"
"8797","avfc_85"
"8798","soccervolleymom"
"8799","smile28554950"
"8800","firstly"
"8801","totally"
"8802","incorrect"
"8803","supported"
"8804","evidence"
"8805","america"
"8806","lockdown"
"8807","chief"
"8808","ballouxfrancois"
"8809","impossible"
"8810","smoking"
"8811","gun"
"8812","coronavirus"
"8813","impact"
"8814","lockdown"
"8815","covid19"
"8816","fatality"
"8817","rate"
"8818","viral"
"8819","mutations"
"8820","spread"
"8821","7"
"8822","countries"
"8823","europe"
"8824","north"
"8825","america"
"8826","breaking"
"8827","breakingnews"
"8828","contagious"
"8829","u.k"
"8830","covid"
"8831","strain"
"8832","30"
"8833","deadlier"
"8834","boris"
"8835","johnson"
"8836","warns"
"8837","coronavirus"
"8838","covid19"
"8839","coronavaccine"
"8840","staysafe"
"8841","stayhome"
"8842","lockdown"
"8843","unitedstates"
"8844","america"
"8845","yahoonews"
"8846","muglikar_"
"8847","joebiden"
"8848","narendramodi"
"8849","5000"
"8850","people"
"8851","dying"
"8852","everyday"
"8853","america"
"8854","health"
"8855","care"
"8856","system"
"8857","people"
"8858","rich"
"8859","afford"
"8860","hospital"
"8861","care"
"8862","people"
"8863","india"
"8864","criticize"
"8865","idea"
"8866","lockdown"
"8867","march"
"8868","april"
"8869","kyra_ann24"
"8870","ashaloveee"
"8871","america"
"8872","lockdown"
"8873","forever"
"8874","tbh"
"8875","morning"
"8876","today's"
"8877","dr"
"8878","fauci"
"8879","china"
"8880","lengthen"
"8881","lockdown"
"8882","computer"
"8883","scientist"
"8884","owns"
"8885","shop"
"8886","repaired"
"8887","hunter"
"8888","biden's"
"8889","laptop"
"8890","powerful"
"8891","evidence"
"8892","leftist"
"8893","plot"
"8894","america"
"8895","racist"
"8896","president"
"8897","maajidnawaz"
"8898","lbc"
"8899","lower"
"8900","levels"
"8901","physical"
"8902","activity"
"8903","calorie"
"8904","diet"
"8905","due"
"8906","covid19"
"8907","lockdown"
"8908","add"
"8909","america’s"
"8910","growing"
"8911","childhood"
"8912","obesity"
"8913","research"
"8914","columbiamsph"
"8915","nyamnyc"
"8916","smith"
"8917","college"
"8918","school"
"8919","social"
"8920","impact"
"8921","lockdown"
"8922","america"
"8923","denisegeltman"
"8924","heard"
"8925","covid"
"8926","strain"
"8927","3x"
"8928","deadly"
"8929","time"
"8930","america"
"8931","draconian"
"8932","lockdown"
"8933","lockdowns"
"8934","imprisoned"
"8935","homes"
"8936","till"
"8937","mandatory"
"8938","vax"
"8939","martial"
"8940","law"
"8941","troops"
"8942","arrive"
"8943","summer"
"8944","enjoy"
"8945","america"
"8946","compared"
"8947","china"
"8948","live"
"8949","allowed"
"8950","lockdown"
"8951","america"
"8952","half"
"8953","ass"
"8954","lockdown"
"8955","enforced"
"8956","rhonj_bravo"
"8957","pandemic"
"8958","america"
"8959","canada"
"8960","lockdown"
"8961","essential"
"8962","travel"
"8963","encouraged"
"8964","curious"
"8965","gonna"
"8966","political"
"8967","bill"
"8968","passed"
"8969","apparently"
"8970","protest"
"8971","lockdown"
"8972","understand"
"8973","france"
"8974","position"
"8975","america"
"8976","britain"
"8977","jironnotteng"
"8978","salt_au"
"8979","hillarycat2016"
"8980","rexchapman"
"8981","lockdown"
"8982","north"
"8983","america"
"8984","maritimes"
"8985","10"
"8986","strict"
"8987","lockdown"
"8988","social"
"8989","distancing"
"8990","guidelines"
"8991","america"
"8992","talk"
"8993","idea"
"8994","americans"
"8995","rules"
"8996","fucking"
"8997","challenge"
"8998","potus"
"8999","people"
"9000","dying"
"9001","thousands"
"9002","covid"
"9003","worst"
"9004","death"
"9005","toll"
"9006","globally"
"9007","half"
"9008","europe"
"9009","lockdown"
"9010","america"
"9011","bus"
"9012","tours"
"9013","wrong"
"9014","24"
"9015","realize"
"9016","chris"
"9017","evans"
"9018","played"
"9019","human"
"9020","torch"
"9021","captain"
"9022","america"
"9023","mcu"
"9024","lockdown"
"9025","continues"
"9026","informative"
"9027","sudworth"
"9028","bemoans"
"9029","wuhan's"
"9030","lockdown"
"9031","violation"
"9032","human"
"9033","rights"
"9034","real"
"9035","human"
"9036","rights"
"9037","abuse"
"9038","people"
"9039","strictly"
"9040","stay"
"9041","home"
"9042","400,000"
"9043","dead"
"9044","america"
"9045","told"
"9046","government"
"9047","bad"
"9048","workers"
"9049","leaving"
"9050","government"
"9051","ontario"
"9052","it’s"
"9053","toxic"
"9054","environment"
"9055","4"
"9056","mpps"
"9057","fired"
"9058","people"
"9059","ontario"
"9060","lockdown"
"9061","america"
"9062","google"
"9063","youtube"
"9064","rid"
"9065","conspiracy"
"9066","theory’s"
"9067","we’re"
"9068","hoaxkills"
"9069","bernardsimon"
"9070","yvensriviere"
"9071","justintrudeau"
"9072","america’s"
"9073","idea"
"9074","lockdown"
"9075","isn’t"
"9076","canada"
"9077","kendimalibot"
"9078","sippinsocialtea"
"9079","feel"
"9080","north"
"9081","america"
"9082","slower"
"9083","innovation"
"9084","lockdown"
"9085","toronto"
"9086","sign"
"9087","info"
"9088","pen"
"9089","paper"
"9090","entering"
"9091","restaurant"
"9092","replaced"
"9093","scanning"
"9094","qr"
"9095","code"
"9096","itsbacoochi"
"9097","wait"
"9098","bc"
"9099","america"
"9100","lockdown"
"9101","isnt"
"9102","s3"
"9103","december"
"9104","tho"
"9105","lockdown"
"9106","australia"
"9107","country"
"9108","managing"
"9109","pandemic"
"9110","world"
"9111","america"
"9112","england"
"9113","chances"
"9114","stop"
"9115","moaning"
"9116","wingers"
"9117","america_first17"
"9118","secureteam10"
"9119","remember"
"9120","happened"
"9121","town"
"9122","completely"
"9123","lockdown"
"9124","lord"
"9125","close"
"9126","days"
"9127","life"
"9128","jesus"
"9129","times"
"9130","friend"
"9131","means"
"9132","alot"
"9133","mom"
"9134","dont"
"9135","understand"
"9136","politics"
"9137","im"
"9138","understands"
"9139","escaped"
"9140","communist"
"9141","vietnam"
"9142","strange"
"9143","communist"
"9144","vietnam"
"9145","isnt"
"9146","lockdown"
"9147","democratic"
"9148","america"
"9149","fumbled"
"9150","covid"
"9151","response"
"9152","huh"
"9153","bowman483"
"9154","explain"
"9155","anti"
"9156","vaccine"
"9157","protests"
"9158","anti"
"9159","blm"
"9160","demonstrations"
"9161","remembrance"
"9162","sunday"
"9163","supporting"
"9164","defeat"
"9165","nazi's"
"9166","weird"
"9167","farage"
"9168","flying"
"9169","america"
"9170","lockdown"
"9171","ect"
"9172","fines"
"9173","explanation"
"9174","scythianc"
"9175","disclosetv"
"9176","sceptical"
"9177","lockdown"
"9178","efficacy"
"9179","round"
"9180","supposed"
"9181","partisan"
"9182","america"
"9183","lockdown"
"9184","sceptic"
"9185","consistent"
"9186","biden"
"9187","amp"
"9188","proposed"
"9189","biden"
"9190","advocated"
"9191","national"
"9192","lockdown"
"9193","wait"
"9194","theedeedafoodie"
"9195","lockdown"
"9196","america"
"9197","sis"
"9198","mark_higgins69"
"9199","higgo"
"9200","honest"
"9201","america"
"9202","lockdown"
"9203","time"
"9204","ago"
"9205","bdhltjatpbuyden"
"9206","toddmit80511165"
"9207","potus"
"9208","lockdown"
"9209","anymore"
"9210","america"
"9211","world"
"9212","trump"
"9213","rid"
"9214","lockdowns"
"9215","thatsmugkairi"
"9216","atcwoodhouse"
"9217","blahtheotter"
"9218","zip_zap_zom"
"9219","joecages"
"9220","democrats"
"9221","regurgitated"
"9222","trusted"
"9223","china"
"9224","choice"
"9225","america"
"9226","research"
"9227","mind"
"9228","trump"
"9229","adamant"
"9230","lockdown"
"9231","proven"
"9232","effective"
"9233","country"
"9234","martinkulldorff"
"9235","saifedean"
"9236","lockdown"
"9237","australia"
"9238","taiwan"
"9239","al"
"9240","taiwan"
"9241","local"
"9242","transmitted"
"9243","8"
"9244","months"
"9245","europe"
"9246","north"
"9247","america"
"9248","farce"
"9249","spend"
"9250","months"
"9251","pretending"
"9252","pandemic"
"9253","debating"
"9254","trivial"
"9255","choice"
"9256","day"
"9257","hundred"
"9258","twelve"
"9259","covid"
"9260","lockdown"
"9261","day"
"9262","america"
"9263","amp"
"9264","feeling"
"9265","day"
"9266","hundred"
"9267","twelve"
"9268","covid"
"9269","lockdown"
"9270","day"
"9271","america"
"9272","amp"
"9273","feeling"
"9274","day"
"9275","hundred"
"9276","twelve"
"9277","covid"
"9278","lockdown"
"9279","day"
"9280","america"
"9281","amp"
"9282","feeling"
"9283","day"
"9284","hundred"
"9285","twelve"
"9286","covid"
"9287","lockdown"
"9288","day"
"9289","america"
"9290","amp"
"9291","feeling"
"9292","covid"
"9293","virus"
"9294","writer"
"9295","covid"
"9296","19"
"9297","covid19"
"9298","edition"
"9299","2021"
"9300","stop"
"9301","pandemic"
"9302","lockdown"
"9303","economy"
"9304","collapse"
"9305","mainstreet"
"9306","america"
"9307","destroy"
"9308","dollar"
"9309","roll"
"9310","central"
"9311","bank"
"9312","digital"
"9313","credit"
"9314","scheme"
"9315","virus"
"9316","presidency"
"9317","greatreset"
"9318","ben01184856"
"9319","totallyrestart"
"9320","skynews"
"9321","desire"
"9322","save"
"9323","lives"
"9324","whilst"
"9325","vaccines"
"9326","approved"
"9327","manufactured"
"9328","changed"
"9329","virus"
"9330","evolves"
"9331","lockdown"
"9332","hit"
"9333","europe"
"9334","february"
"9335","america"
"9336","eye"
"9337","storm"
"9338","wuhan"
"9339","italy"
"9340","jsidewinder1"
"9341","matty_uk2020"
"9342","joshtaylorboxer"
"9343","wider"
"9344","world"
"9345","belarus"
"9346","sweden"
"9347","henred"
"9348","america"
"9349","death"
"9350","rates"
"9351","lockdown"
"9352","mortality"
"9353","30"
"9354","papers"
"9355","categorically"
"9356","lockdown"
"9357","stuck"
"9358","inside"
"9359","couple"
"9360","nature"
"9361","pieces"
"9362","inspired"
"9363","south"
"9364","america"
"9365","creator"
"9366","nowayback"
"9367","tarakanbix"
"9368","spends"
"9369","friday"
"9370","evenings"
"9371","zumba"
"9372","fit"
"9373","pretend"
"9374","they’re"
"9375","south"
"9376","america"
"9377","lockdown"
"9378","ncis"
"9379","we’re"
"9380","weeks"
"9381","america"
"9382","change"
"9383","basically"
"9384","season"
"9385","nice"
"9386","foxtvuk"
"9387","you’ve"
"9388","brightened"
"9389","lockdown"
"9390","3.0"
"9391","legends"
"9392","watched"
"9393","captain"
"9394","marvel"
"9395","marvel"
"9396","universe"
"9397","cracking"
"9398","film"
"9399","whilst"
"9400","lockdown"
"9401","watch"
"9402","what’s"
"9403","captain"
"9404","america"
"9405","guy_in_michigan"
"9406","breitbartnews"
"9407","400"
"9408","thousand"
"9409","deaths"
"9410","330"
"9411","million"
"9412","america"
"9413","uk"
"9414","80k"
"9415","dead"
"9416","population"
"9417","67million"
"9418","lmao"
"9419","lockdown"
"9420","shit"
"9421","worn"
"9422","masks"
"9423","stop"
"9424","living"
"9425","fairyland"
"9426","chinese"
"9427","fault"
"9428","rhiloso"
"9429","america"
"9430","pits"
"9431","similar"
"9432","talking"
"9433","lockdown"
"9434","zealand"
"9435","completely"
"9436","free"
"9437","vp"
"9438","they’re"
"9439","america"
"9440","safe"
"9441","lockdown’s"
"9442","deprogramming"
"9443","1"
"9444","2"
"9445","america"
"9446","cancel"
"9447","culture"
"9448","removing"
"9449","don’t"
"9450","sounds"
"9451","china"
"9452","shock"
"9453","treatments"
"9454","lobotomies"
"9455","gas"
"9456","wwii"
"9457","germany"
"9458","day"
"9459","hundred"
"9460","twelve"
"9461","covid"
"9462","lockdown"
"9463","day"
"9464","america"
"9465","amp"
"9466","feeling"
"9467","funny"
"9468","painful"
"9469","breath"
"9470","nation"
"9471","forced"
"9472","comply"
"9473","lockdown"
"9474","regulations"
"9475","zanu"
"9476","winned"
"9477","dinned"
"9478","maskless"
"9479","republicans"
"9480","america"
"9481","amai"
"9482","pple"
"9483","pray"
"9484","praying"
"9485","nation"
"9486","looting"
"9487","abusing"
"9488","don’t"
"9489","world"
"9490","lockdown"
"9491","america"
"9492","people"
"9493","literally"
"9494","scan"
"9495","amp"
"9496","detect"
"9497","virus"
"9498","mennewsdesk"
"9499","funny"
"9500","america"
"9501","isn’t"
"9502","lockdown"
"9503","infection"
"9504","rate"
"9505","locked"
"9506","fite"
"9507","head"
"9508","wen"
"9509","lockdown"
"9510","ain’t"
"9511","we’ve"
"9512","lost"
"9513","load"
"9514","businesses"
"9515","start"
"9516","earning"
"9517","daltonmiller001"
"9518","lallyalley12"
"9519","danadonly"
"9520","live"
"9521","im"
"9522","lockdown"
"9523","quarantine"
"9524","sick"
"9525","contact"
"9526","sick"
"9527","amazing"
"9528","america"
"9529","amount"
"9530","deaths"
"9531","world"
"9532","country"
"9533","impose"
"9534","lockdowns"
"9535","amp"
"9536","dont"
"9537","stay"
"9538","home"
"9539","caneofatl"
"9540","kurt_lapham"
"9541","davidgura"
"9542","jaketapper"
"9543","america"
"9544","negatives"
"9545","lockdown"
"9546","noneof"
"9547","benefits"
"9548","agree"
"9549","death"
"9550","rate"
"9551","artificially"
"9552","low"
"9553","due"
"9554","people"
"9555","dying"
"9556","covid"
"9557","counting"
"9558","died"
"9559","home"
"9560","mhdksafa"
"9561","mandated"
"9562","mask"
"9563","wearing"
"9564","lockdown"
"9565","ashamed"
"9566","america's"
"9567","insistence"
"9568","freedom"
"9569","rubbing"
"9570","trump"
"9571","free"
"9572","america"
"9573","helped"
"9574","shut"
"9575","leader"
"9576","anti"
"9577","lockdown"
"9578","movement"
"9579","america"
"9580","amp"
"9581","call"
"9582","100"
"9583","businesses"
"9584","voice"
"9585","organize"
"9586","base"
"9587","won’t"
"9588","jennico1e"
"9589","people"
"9590","america"
"9591","regulations"
"9592","lockdown"
"9593","charge"
"9594","reopened"
"9595","lowered"
"9596","unemployment"
"9597","rate"
"9598","that’s"
"9599","folks"
"9600","refuse"
"9601","wear"
"9602","masks"
"9603","administration"
"9604","bookishhedgemom"
"9605","yup"
"9606","lockdown"
"9607","america"
"9608","feel"
"9609","safe"
"9610","ugh"
"9611","staying"
"9612","home"
"9613","park"
"9614","museum"
"9615","lockdown"
"9616","mycountry"
"9617","president"
"9618","joe"
"9619","biden"
"9620","nominated"
"9621","20"
"9622","indian"
"9623","americans"
"9624","including"
"9625","13"
"9626","women"
"9627","key"
"9628","positions"
"9629","administration"
"9630","record"
"9631","ethnic"
