"","word"
"7524","extended"
"7525","america"
"7526","follow"
"7527","countries"
"7528","protocols"
"7529","lockdown"
"7530","top"
"7531","population"
"7532","freedoms"
"7533","ideologies"
"7534","xyz"
"7535","countries"
"7536","country"
"7537","virus"
"7538","3"
"7539","fucks"
"7540","vp"
"7541","amazed"
"7542","divided"
"7543","america"
"7544","basic"
"7545","public"
"7546","health"
"7547","advice"
"7548","president"
"7549","grip"
"7550","americans"
"7551","lockdown"
"7552","ireland"
"7553","amp"
"7554","tough"
"7555","ye"
"7556","simply"
"7557","wear"
"7558","masks"
"7559","fuck"
"7560","biden"
"7561","fuck"
"7562","america"
"7563","i’m"
"7564","tired"
"7565","damn"
"7566","country"
"7567","covid"
"7568","there’s"
"7569","proper"
"7570","lockdown"
"7571","i’m"
"7572","tired"
"7573","people"
"7574","close"
"7575","sick"
"7576","defend"
"7577","aspect"
"7578","america's"
"7579","covid"
"7580","response"
"7581","imposing"
"7582","china"
"7583","tier"
"7584","lockdown"
"7585","federal"
"7586","authority"
"7587","paid"
"7588","vacation"
"7589","power"
"7590","kill"
"7591","hundreds"
"7592","thousands"
"7593","americans"
"7594","civil"
"7595","war"
"7596","genuinely"
"7597","factoring"
"7598","can’t"
"7599","america"
"7600","lockdown"
"7601","wuhan"
"7602","america"
"7603","lockdown"
"7604","virus"
"7605","jakecorman"
"7606","it’s"
"7607","lived"
"7608","experiences"
"7609","people"
"7610","country"
"7611","lawmakers"
"7612","exp"
"7613","1"
"7614","6"
"7615","students"
"7616","time"
"7617","lockdown"
"7618","drill"
"7619","school"
"7620","violated"
"7621","violence"
"7622","torn"
"7623","amp"
"7624","meet"
"7625","middle.saying"
"7626","it’s"
"7627","america"
"7628","won’t"
"7629","fix"
"7630","wicmar"
"7631","annakorhonen3"
"7632","lockdown"
"7633","3"
"7634","ireland"
"7635","island"
"7636","government"
"7637","impossible"
"7638","tighter"
"7639","travel"
"7640","restrictions"
"7641","uk"
"7642","variant"
"7643","dominant"
"7644","restrict"
"7645","south"
"7646","america"
"7647","jacinda"
"7648","virus"
"7649","exists"
"7650","world"
"7651","lockdown"
"7652","preventing"
"7653","unnecessary"
"7654","deaths"
"7655","america"
"7656","basically"
"7657","causing"
"7658","people"
"7659","die"
"7660","unnecessarily"
"7661","america"
"7662","plot"
"7663","destroy"
"7664","teresamaynot"
"7665","live"
"7666","america"
"7667","stuff"
"7668","americans"
"7669","lockdown"
"7670","cut"
"7671","hair"
"7672","foolforthetide"
"7673","wait"
"7674","lmao"
"7675","finished"
"7676","5th"
"7677","curfew"
"7678","lockdown"
"7679","bc"
"7680","america"
"7681","sucks"
"7682","assss"
"7683","dgam98"
"7684","timcast"
"7685","nah"
"7686","blm"
"7687","anti"
"7688","fa"
"7689","rioting"
"7690","stop"
"7691","dipshits"
"7692","applaud"
"7693","people"
"7694","uncle"
"7695","joe"
"7696","bad"
"7697","touch"
"7698","nervous"
"7699","troops"
"7700","afraid"
"7701","troops"
"7702","biden’s"
"7703","america"
"7704","permanent"
"7705","lockdown"
"7706","aisiacasanova"
"7707","chymamusique"
"7708","struggle"
"7709","inspiration"
"7710","create"
"7711","newmusic"
"7712","lockdown"
"7713","music"
"7714","housemusic"
"7715","popmusic"
"7716","southafrica"
"7717","angola"
"7718","america"
"7719","cincinnatus1775"
"7720","theeconomist"
"7721","lockdown"
"7722","america"
"7723","america"
"7724","1"
"7725","3"
"7726","total"
"7727","worldwide"
"7728","deaths"
"7729","truepatriot26"
"7730","nick_____t"
"7731","globetrotter2go"
"7732","nytimes"
"7733","yeah"
"7734","400,000"
"7735","americans"
"7736","die"
"7737","observe"
"7738","lockdown"
"7739","amp"
"7740","wear"
"7741","mask"
"7742","month"
"7743","tweet"
"7744","america"
"7745","worst"
"7746","affected"
"7747","nation"
"7748","earth"
"7749","nice"
"7750","cities"
"7751","wuhan"
"7752","pandemic"
"7753","lockdown"
"7754","normal"
"7755","america"
"7756","stupid"
"7757","save"
"7758","hate"
"7759","america"
"7760","believes"
"7761","covid"
"7762","hoax"
"7763","countries"
"7764","lockdown"
"7765","mask"
"7766","wearing"
"7767","amp"
"7768","covid"
"7769","free"
"7770","mandatory"
"7771","fucking"
"7772","lockdown"
"7773","fucking"
"7774","hard"
"7775","america"
"7776","ruins"
"7777","skynews"
"7778","adamboultonsky"
"7779","returning"
"7780","america"
"7781","lockdown"
"7782","utterly"
"7783","irresponsible"
"7784","makes"
"7785","fucking"
"7786","mad"
"7787","countries"
"7788","strict"
"7789","lockdown"
"7790","concerts"
"7791","parties"
"7792","america"
"7793","don’t"
"7794","wear"
"7795","mask"
"7796","stay"
"7797","home"
"7798","it’s"
"7799","real"
"7800","virus"
"7801","it’s"
"7802","flu"
"7803","it’s"
"7804","1"
"7805","death"
"7806","rate"
"7807","fearlessjane"
"7808","furrymcmemes"
"7809","ruralgayboy"
"7810","jironnotteng"
"7811","salt_au"
"7812","hillarycat2016"
"7813","rexchapman"
"7814","lockdown"
"7815","means"
"7816","stays"
"7817","home"
"7818","period"
"7819","happening"
"7820","majority"
"7821","americans"
"7822","vacation"
"7823","swarm"
"7824","beaches"
"7825","lakes"
"7826","social"
"7827","distancing"
"7828","bars"
"7829","night"
"7830","clubs"
"7831","unnecessary"
"7832","america"
"7833","lockdown"
"7834","jironnotteng"
"7835","salt_au"
"7836","hillarycat2016"
"7837","rexchapman"
"7838","country"
"7839","america"
"7840","lockdown"
"7841","10"
"7842","months"
"7843","fearlessjane"
"7844","furrymcmemes"
"7845","ruralgayboy"
"7846","jironnotteng"
"7847","salt_au"
"7848","hillarycat2016"
"7849","rexchapman"
"7850","people"
"7851","flying"
"7852","celebrating"
"7853","holidays"
"7854","gatherings"
"7855","weddings"
"7856","vacations"
"7857","america"
"7858","lockdown"
"7859","furrymcmemes"
"7860","fearlessjane"
"7861","ruralgayboy"
"7862","jironnotteng"
"7863","salt_au"
"7864","hillarycat2016"
"7865","rexchapman"
"7866","heck"
"7867","wrong"
"7868","people"
"7869","america"
"7870","close"
"7871","lockdown"
"7872","people"
"7873","continue"
"7874","travel"
"7875","social"
"7876","distance"
"7877","reason"
"7878","continues"
"7879","spread"
"7880","i'v"
"7881","buying"
"7882","clothes"
"7883","buying"
"7884","diy"
"7885","stuff"
"7886","redo"
"7887","house"
"7888","lockdown"
"7889","1"
"7890","sooner"
"7891","lock"
"7892","trip"
"7893","america"
"7894","save"
"7895","ffs"
"7896","hear"
"7897","country"
"7898","covid"
"7899","lockdown"
"7900","assume"
"7901","america"
"7902","lol"
"7903","deadlydayno"
"7904","ooo"
"7905","suppose"
"7906","america"
"7907","days"
"7908","didn’t"
"7909","inauguration"
"7910","happened"
"7911","uk"
"7912","lockdown"
"7913","prime"
"7914","minister"
"7915","muppet"
"7916","character"
"7917","blue_knight000"
"7918","swear"
"7919","uk"
"7920","countries"
"7921","lockdown"
"7922","america"
"7923","march"
"7924","bro"
"7925","guys"
"7926","gonna"
"7927","wipe"
"7928","human"
"7929","race"
"7930","folks"
"7931","colorado"
"7932","watch"
"7933","76"
"7934","days"
"7935","denver"
"7936","film"
"7937","north"
"7938","america"
"7939","folks"
"7940","visit"
"7941","film's"
"7942","website"
"7943","access"
"7944","free"
"7945","viewing"
"7946","film"
"7947","local"
"7948","theater"
"7949","choices"
"7950","listed"
"7951","site"
"7952","1"
"7953","anniversary"
"7954","wuhan's"
"7955","lockdown"
"7956","ago"
"7957","wuhan"
"7958","lockdown"
"7959","march"
"7960","13th"
"7961","america"
"7962","complete"
"7963","lockdown"
"7964","miss"
"7965","job"
"7966","foxnews"
"7967","lockdown"
"7968","scientific"
"7969","evidence"
"7970","traced"
"7971","data"
"7972","republicans"
"7973","evidence"
"7974","lockdown"
"7975","terrorist"
"7976","enforcers"
"7977","violation"
"7978","america's"
"7979","security"
"7980","foxnews"
"7981","schumer"
"7982","pelosi"
"7983","offer"
"7984","biden"
"7985","volenteer"
"7986","lockdown"
"7987","county"
"7988","america"
"7989","scientific"
"7990","data"
"7991","monitored"
"7992","federal"
"7993","aid"
"7994","united"
"7995","america"
"7996","foxnews"
"7997","america"
"7998","forced"
"7999","socialist"
"8000","ideas"
"8001","lockdown"
"8002","humanity"
"8003","reasons"
"8004","republican"
"8005","restraunts"
"8006","speak"
"8007","free"
"8008","enterprise"
"8009","republicans"
"8010","pandemic"
"8011","fight"
"8012","secure"
"8013","healthcare"
"8014","socialist"
"8015","protection"
"8016","helen121"
"8017","intrinsic_motiv"
"8018","carolecadwalla"
"8019","mcfaul"
"8020","putins"
"8021","move"
"8022","deadly"
"8023","outbreak"
"8024","corona"
"8025","virus"
"8026","fllowed"
"8027","lockdown"
"8028","stopped"
"8029","protest"
"8030","hong"
"8031","kong"
"8032","france"
"8033","yellow"
"8034","vests"
"8035","uk"
"8036","extinction"
"8037","rebellion"
"8038","america"
"8039","black"
"8040","lives"
"8041","matter"
"8042","america"
"8043","wack"
"8044","lmaoo"
"8045","dealing"
"8046","virus"
"8047","legit"
"8048","shutting"
"8049","legit"
"8050","lockdown"
"8051","force"
"8052","vaccine"
"8053","dumb"
"8054","tonym70"
"8055","dpjhodges"
"8056","biden"
"8057","america"
"8058","lockdown"
"8059","months"
"8060","vaccinations"
"8061","reduction"
"8062","trajectory"
"8063","continued"
"8064","fall"
"8065","cocohealth"
"8066","kidding"
"8067","10"
"8068","months"
"8069","universal"
"8070","mask"
"8071","compliance"
"8072","eat"
"8073","outdoors"
"8074","restaurants"
"8075","ca"
"8076","harshest"
"8077","lockdown"
"8078","america"
"8079","directing"
"8080","tone"
"8081","deaf"
"8082","message"
"8083","unbelievable"
"8084","countries"
"8085","strict"
"8086","lockdown"
"8087","measures"
"8088","albeit"
"8089","deaths"
"8090","america"
"8091","anniversary"
"8092","wuhan"
"8093","china"
"8094","started"
"8095","coronavirus"
"8096","lockdown"
"8097","months"
"8098","city"
"8099","fine"
"8100","america"
"8101","lockeddown"
"8102","400,000"
"8103","people"
"8104","alive"
"8105","chose"
"8106","half"
"8107","ass"
"8108","america"
"8109","lockdown"
"8110","favourite"
"8111","continues"
"8112","mash"
"8113","racing"
"8114","heads"
"8115","south"
"8116","america"
"8117","amp"
"8118","trip"
"8119","amazon"
"8120","calamity777jane"
"8121","nytimes"
"8122","lmao"
"8123","they’ve"
"8124","begrudgingly"
"8125","admitted"
"8126","wuhan’s"
"8127","lockdown"
"8128","massively"
"8129","successful"
"8130","america"
"8131","can’t"
"8132","deny"
"8133","anymore"
"8134","rest"
"8135","article"
"8136","anti"
"8137","china"
"8138","article"
"8139","migrations"
"8140","america"
"8141","covid"
"8142","19"
"8143","crisis"
"8144","common"
"8145","sense"
"8146","alanfromoz2"
"8147","alukka1"
"8148","existentialhel2"
"8149","richardsyeo"
"8150","therecount"
"8151","can’t"
"8152","population"
"8153","america"
"8154","values"
"8155","lockdown"
"8156","stop"
"8157","spread"
"8158","4"
"8159","months"
"8160","experts"
"8161","hospitals"
"8162","run"
"8163","hasn’t"
"8164","biden"
"8165","america"
"8166","lockdown"
"8167","mandated"
"8168","masks"
"8169","public"
"8170","president"
"8171","can’t"
"8172","trump"
"8173","biden"
"8174","america"
"8175","stupid"
"8176","follow"
"8177","strict"
"8178","lockdown"
"8179","stay"
"8180","inside"
"8181","couple"
"8182","months"
"8183","america"
"8184","trash"
"8185","morning"
"8186","wake"
"8187","realize"
"8188","can’t"
"8189","spicy"
"8190","shrimp"
"8191","ruth"
"8192","chris"
"8193","limited"
"8194","menu"
"8195","pissed"
"8196","should’ve"
"8197","real"
"8198","lockdown"
"8199","shit"
"8200","weak"
"8201","china"
"8202","lockdown"
"8203","sprayed"
"8204","streets"
"8205","stopped"
"8206","transportation"
"8207","froze"
"8208","closed"
"8209","borders"
"8210","inside"
"8211","america"
"8212","enlchicago"
"8213","ericallixrogers"
"8214","traceyryniec"
"8215","explanation"
"8216","graph"
"8217","america"
"8218","genuine"
"8219","enforced"
"8220","lockdown"
"8221","ny"
"8222","wave"
"8223","california"
"8224","lockdown"
"8225","america"
"8226","possibly"
"8227","world"
"8228","shit"
"8229","weak"
"8230","sbusinessdreams"
"8231","gill_godwin"
"8232","gerryritzxmp"
"8233","richardmadan"
"8234","talked"
"8235","some.they"
"8236","envy"
"8237","america"
"8238","hospital"
"8239","operations"
"8240","personal"
"8241","doctor"
"8242","choose"
"8243","living"
"8244","worst"
"8245","poor"
"8246","projects.always"
"8247","hungry"
"8248","cars"
"8249","yeah"
"8250","bike"
"8251","taking"
"8252","vacations"
"8253","yeah"
"8254","wave"
"8255","neighbors.lockdown"
"8256","c_chrltn"
"8257","ban"
"8258","lifted"
"8259","america"
"8260","i’m"
"8261","citizens"
"8262","travel"
"8263","lockdown"
"8264","jacqui_smith1"
"8265","iaindale"
"8266","forthemanypod"
"8267","true"
"8268","trust"
"8269","america's"
"8270","testing"
"8271","system"
"8272","lockdown"
"8273","country"
"8274","lockdown"
"8275","testing"
"8276","vaccines"
"8277","rural"
"8278","united"
"8279","davidpr35533771"
"8280","wellybobmark"
"8281","lbc"
"8282","clivebull"
"8283","rates"
"8284","country"
"8285","lockdown"
"8286","slow"
"8287","government"
"8288","lockdown"
"8289","late"
"8290","earlier"
"8291","mate"
"8292","saved"
"8293","lives"
"8294","comparison"
"8295","country"
"8296","political"
"8297","america"
"8298","testing"
"8299","davidpr35533771"
"8300","wellybobmark"
"8301","lbc"
"8302","clivebull"
"8303","america"
"8304","testing"
"8305","makes"
"8306","actual"
"8307","worst"
"8308","round"
"8309","united"
"8310","lockdown"
"8311","close"
"8312","businesses"
"8313","police"
"8314","break"
"8315","parties"
"8316","america"
"8317","free"
"8318","country"
"8319","lmao"
"8320","chicago"
"8321","uk"
"8322","3rd"
"8323","lockdown"
"8324","love"
"8325","america"
"8326","fordnation"
"8327","joebiden"
"8328","kamalaharris"
"8329","canada"
"8330","america"
"8331","lecturing"
"8332","russia"
"8333","venezuela"
"8334","iran"
"8335","syria"
"8336","freedom"
"8337","democracy"
"8338","declare"
"8339","marshall"
"8340","law"
"8341","police"
"8342","welfare"
"8343","doug"
"8344","ford"
"8345","stay"
"8346","home"
"8347","toronto"
"8348","ontario"
"8349","family"
"8350","business"
"8351","church"
"8352","jobs"
"8353","life"
"8354","lockdown"
"8355","covid19"
"8356","staysafe"
"8357","canada"
"8358","america"
"8359","lecturing"
"8360","russia"
"8361","venezuela"
"8362","iran"
"8363","syria"
"8364","freedom"
"8365","democracy"
"8366","declared"
"8367","marshall"
"8368","law"
"8369","police"
"8370","welfare"
"8371","stay"
"8372","home"
"8373","toronto"
"8374","ontario"
"8375","family"
"8376","business"
"8377","church"
"8378","germany"
"8379","europe"
"8380","france"
"8381","lockdown"
"8382","covid19"
"8383","staysafe"
"8384","fordnation"
"8385","canada"
"8386","america"
"8387","lecturing"
"8388","venezuela"
"8389","russia"
"8390","iran"
"8391","syria"
"8392","democracy"
"8393","freedom"
"8394","declared"
"8395","marshall"
"8396","law"
"8397","police"
"8398","welfare"
"8399","stay"
"8400","home"
"8401","toronto"
"8402","ontario"
"8403","family"
"8404","business"
"8405","church"
"8406","germany"
"8407","europe"
"8408","france"
"8409","lockdown"
"8410","covid19"
"8411","staysafe"
"8412","doug"
"8413","ford"
"8414","trudeau"
"8415","resign"
"8416","canada"
"8417","politicians"
"8418","travelling"
"8419","covid19"
"8420","lockdown"
"8421","dr"
"8422","stewart"
"8423","tom"
"8424","dubow"
"8425","allard"
"8426","forian"
"8427","eliza"
"8428","snider"
"8429","jamie"
"8430","huckabay"
"8431","tanya"
"8432","kenney"
"8433","ashton"
"8434","phillips"
"8435","america"
"8436","trump"
"8437","assange"
"8438","lady"
"8439","gaga"
"8440","god"
"8441","canada"
"8442","america"
"8443","uk"
"8444","netherlands"
"8445","school"
"8446","business"
"8447","forced"
"8448","stay"
"8449","home"
"8450","coronavirus"
"8451","tax"
"8452","payers"
"8453","funding"
"8454","alqaeda"
"8455","linked"
"8456","whitehelmets"
"8457","ontario"
"8458","reporting"
"8459","2,359"
"8460","covid19"
"8461","708"
"8462","toronto"
"8463","vaccination"
"8464","isis"
"8465","lockdown"
"8466","fordnation"
"8467","america"
"8468","canada"
"8469","nato"
"8470","lecturing"
"8471","venezuela"
"8472","russia"
"8473","iran"
"8474","syria"
"8475","democracy"
"8476","freedom"
"8477","declared"
"8478","police"
"8479","welfare"
"8480","stay"
"8481","home"
"8482","toronto"
"8483","ontario"
"8484","family"
"8485","business"
"8486","church"
"8487","germany"
"8488","europe"
"8489","france"
"8490","lockdown"
"8491","covid19"
"8492","staysafe"
"8493","trekzot"
"8494","it’s"
"8495","change"
"8496","america"
"8497","hear"
"8498","biden"
"8499","bring"
"8500","national"
"8501","lockdown"
"8502","there’s"
"8503","stronger"
"8504","strain"
"8505","masks"
"8506","it’s"
"8507","100"
"8508","effective"
"8509","2"
"8510","meters"
"8511","bin"
"8512","house"
"8513","accept"
"8514","doctors"
"8515","countries"
"8516","complete"
"8517","lockdown"
"8518","america"
"8519","gonna"
"8520","force"
"8521","educators"
"8522","school"
"8523","indoor"
"8524","dining"
"8525","paigearey"
"8526","murray_nyc"
"8527","donaldjtrumpjr"
"8528","reason"
"8529","america"
"8530","lockdown"
"8531","initiate"
"8532","test"
"8533","trace"
"8534","immediately"
"8535","japan"
"8536","masks"
"8537","worn"
"8538","times"
"8539","cleaner"
"8540","nation"
"8541","country"
"8542","respectful"
"8543","nation"
"8544","listens"
"8545","government"
"8546","poetry"
"8547","popular"
"8548","america"
"8549","deliver"
"8550","beautiful"
"8551","inspiring"
"8552","poems"
"8553","uk"
"8554","bland"
"8555","email"
"8556","magpiesatire"
"8557","gmail.com"
"8558","limited"
"8559","edition"
"8560","print"
"8561","copy"
"8562","lockdown"
"8563","pleasant"
"8564","peasant"
"8565","lockdown"
"8566","stimulus"
"8567","vaccine"
"8568","america"
"8569","sucks"
"8570","charge"
"8571","lockdown"
"8572","favourite"
"8573","continues"
"8574","mash"
"8575","racing"
"8576","heads"
"8577","south"
"8578","america"
"8579","amp"
"8580","trip"
"8581","amazon"
"8582","uk"
"8583","recorded"
"8584","1802"
"8585","covid_19"
"8586","deaths"
"8587","day"
"8588","america"
"8589","5"
"8590","times"
"8591","population"
"8592","recorded"
"8593","bit"
"8594","double"
"8595","uk"
"8596","government's"
"8597","decisions"
"8598","pandemic"
"8599","ineffective"
"8600","guarantee"
"8601","lockdown"
"8602","feel"
"8603","swamp"
"8604","democrats"
"8605","chinese"
"8606","planet"
"8607","virus"
"8608","america"
"8609","didn’t"
"8610","trump"
"8611","vaccine"
"8612","fast"
"8613","biden"
"8614","win"
"8615","lockdown"
"8616","lifted"
"8617","steal"
"8618","election"
"8619","swamp"
"8620","wins"
"8621","muglikar_"
"8622","joebiden"
"8623","narendramodi"
"8624","sir"
"8625","indians"
"8626","lost"
"8627","economically"
"8628","saved"
"8629","life"
"8630","goi"
"8631","wher"
"8632","america"
"8633","lockdown"
"8634","total"
"8635","world"
"8636","economy"
"8637","close"
"8638","billion"
"8639","ppl"
"8640","bankrupt"
"8641","killed"
"8642","government"
"8643","usa"
"8644","saved"
"8645","world"
"8646","loosing"
"8647","thir"
"8648","ppl"
"8649","covid"
"8650","justify"
"8651","disneyplus"
"8652","subs"
"8653","22"
"8654","marvel"
"8655","films"
"8656","correct"
"8657","captain"
"8658","america"
"8659","avengers"
"8660","game"
"8661","lockdown"
"8662","basedafclay"
"8663","youmemmatsix"
"8664","there’s"
"8665","countries"
"8666","exist"
"8667","america"
"8668","i’m"
"8669","canada"
"8670","lockdown"
"8671","china"
"8672","didn’t"
"8673","condemn"
"8674","fast"
"8675","food"
"8676","alcohol"
"8677","essential"
"8678","bc"
"8679","it’s"
"8680","life"
"8681","threatening"
"8682","virus"
"8683","breakthrough"
"8684","china"
"8685","actual"
"8686","lockdown"
"8687","america"
"8688","lock"
"8689","masks"
"8690","amp"
"8691","ass"
"8692","economy"
"8693","alive"
"8694","amp"
"8695","can’t"
"8696","change"
"8697","mind"
"8698","speaking"
"8699","family"
"8700","3"
"8701","main"
"8702","canada"
"8703","uk"
"8704","california"
"8705","appears"
"8706","total"
"8707","lockdown"
"8708","america"
"8709","life"
"8710","business"
"8711","usual"
"8712","gatherings"
"8713","pandemic"
"8714","raging"
"8715","1"
"8716","2021"
"8717","world"
"8718","lockdown"
"8719","due"
"8720","continued"
"8721","mutation"
"8722","covid"
"8723","19"
"8724","america"
"8725","laughed"
"8726","response"
"8727","pandemic"
"8728","accumulated"
"8729","herd"
"8730","immunity"
"8731","world"
"8732","turmoil"
"8733","america"
"8734","moves"
"8735","trump"
"8736","im"
"8737","pres"
"8738","fuck"
"8739","twitter"
"8740","lmao"
"8741","lockdown"
"8742","america"
"8743","absolute"
"8744","joke"
"8745","stage"
"8746","10"
"8747","months"
"8748","we’re"
"8749","worse"
"8750","march"
"8751","dstv"
"8752","payments"
"8753","zympay"
"8754","platform"
"8755","note"
"8756","dstv"
"8757","branches"
"8758","closed"
"8759","zimbabwe"
"8760","due"
"8761","covid"
"8762","19"
"8763","regulations"
"8764","amp"
"8765","lockdown"
"8766","family"
"8767","safe"
"8768","amp"
"8769","entertained"
"8770","pay"
"8771","dstv"
"8772","online"
"8773","zympay"
"8774","pay"
"8775","uk"
"8776","sa"
"8777","america"
"8778","canada"
"8779","zymit"
"8780","zesa"
"8781","tokens"
"8782","note"
"8783","zesa"
"8784","branches"
"8785","closed"
"8786","zimbabwe"
"8787","due"
"8788","covid19"
"8789","regulations"
"8790","amp"
"8791","lockdown"
"8792","family"
"8793","safe"
"8794","amp"
"8795","lights"
"8796","pay"
"8797","zesa"
"8798","online"
"8799","pay"
"8800","uk"
"8801","sa"
"8802","america"
"8803","canada"
"8804","australia"
"8805","pay"
"8806","visa"
"8807","mastercard"
"8808","zymit"
"8809","staysafe"
"8810","lockdown"
"8811","realffk"
"8812","stop"
"8813","hogwash"
"8814","lockdown"
"8815","europe"
"8816","amp"
"8817","america"
"8818","cash"
"8819","based"
"8820","economy"
"8821","nigerians"
"8822","business"
"8823","observing"
"8824","stipulated"
"8825","covid"
"8826","19"
"8827","protocols"
"8828","nigeria"
"8829","lockdown"
"8830","exit"
"8831","strategy.u"
"8832","stay"
"8833","indoors"
"8834","sir"
"8835","neglectheaven"
"8836","salt_au"
"8837","hillarycat2016"
"8838","rexchapman"
"8839","wont"
"8840","matter"
"8841","lockdown"
"8842","karens"
"8843","america"
"8844","ultimately"
"8845","fuck"
"8846","lewxcv"
"8847","gers89_"
"8848","shut"
"8849","covid"
"8850","started"
"8851","quietly"
"8852","reopened"
"8853","1st"
"8854","lockdown"
"8855","shite"
"8856","denny’s"
"8857","america"
"8858","disappointing"
"8859","mattfrei"
"8860","lbc"
"8861","matt"
"8862","favour"
"8863","lockdown"
"8864","border"
"8865","restrictions"
"8866","people"
"8867","considered"
"8868","travel"
"8869","america"
"8870","quarantining"
"8871","obyezeks"
"8872","bunduofafrica"
"8873","countries"
"8874","europe"
"8875","america"
"8876","enjoyed"
"8877","lockdown"
"8878","africa"
"8879","wen"
"8880","mentioned"
"8881","africa"
"8882","note"
"8883","talking"
"8884","nigeria"
"8885","palliative"
"8886","stored"
"8887","warehouse"
"8888","reason"
"8889","avfc_85"
"8890","soccervolleymom"
"8891","smile28554950"
"8892","firstly"
"8893","totally"
"8894","incorrect"
"8895","supported"
"8896","evidence"
"8897","america"
"8898","lockdown"
"8899","chief"
"8900","ballouxfrancois"
"8901","impossible"
"8902","smoking"
"8903","gun"
"8904","coronavirus"
"8905","impact"
"8906","lockdown"
"8907","covid19"
"8908","fatality"
"8909","rate"
"8910","viral"
"8911","mutations"
"8912","spread"
"8913","7"
"8914","countries"
"8915","europe"
"8916","north"
"8917","america"
"8918","breaking"
"8919","breakingnews"
"8920","contagious"
"8921","u.k"
"8922","covid"
"8923","strain"
"8924","30"
"8925","deadlier"
"8926","boris"
"8927","johnson"
"8928","warns"
"8929","coronavirus"
"8930","covid19"
"8931","coronavaccine"
"8932","staysafe"
"8933","stayhome"
"8934","lockdown"
"8935","unitedstates"
"8936","america"
"8937","yahoonews"
"8938","muglikar_"
"8939","joebiden"
"8940","narendramodi"
"8941","5000"
"8942","people"
"8943","dying"
"8944","everyday"
"8945","america"
"8946","health"
"8947","care"
"8948","system"
"8949","people"
"8950","rich"
"8951","afford"
"8952","hospital"
"8953","care"
"8954","people"
"8955","india"
"8956","criticize"
"8957","idea"
"8958","lockdown"
"8959","march"
"8960","april"
"8961","kyra_ann24"
"8962","ashaloveee"
"8963","america"
"8964","lockdown"
"8965","forever"
"8966","tbh"
"8967","morning"
"8968","today's"
"8969","dr"
"8970","fauci"
"8971","china"
"8972","lengthen"
"8973","lockdown"
"8974","computer"
"8975","scientist"
"8976","owns"
"8977","shop"
"8978","repaired"
"8979","hunter"
"8980","biden's"
"8981","laptop"
"8982","powerful"
"8983","evidence"
"8984","leftist"
"8985","plot"
"8986","america"
"8987","racist"
"8988","president"
"8989","maajidnawaz"
"8990","lbc"
"8991","lower"
"8992","levels"
"8993","physical"
"8994","activity"
"8995","calorie"
"8996","diet"
"8997","due"
"8998","covid19"
"8999","lockdown"
"9000","add"
"9001","america’s"
"9002","growing"
"9003","childhood"
"9004","obesity"
"9005","research"
"9006","columbiamsph"
"9007","nyamnyc"
"9008","smith"
"9009","college"
"9010","school"
"9011","social"
"9012","impact"
"9013","lockdown"
"9014","america"
"9015","denisegeltman"
"9016","heard"
"9017","covid"
"9018","strain"
"9019","3x"
"9020","deadly"
"9021","time"
"9022","america"
"9023","draconian"
"9024","lockdown"
"9025","lockdowns"
"9026","imprisoned"
"9027","homes"
"9028","till"
"9029","mandatory"
"9030","vax"
"9031","martial"
"9032","law"
"9033","troops"
"9034","arrive"
"9035","summer"
"9036","enjoy"
"9037","america"
"9038","compared"
"9039","china"
"9040","live"
"9041","allowed"
"9042","lockdown"
"9043","america"
"9044","half"
"9045","ass"
"9046","lockdown"
"9047","enforced"
"9048","rhonj_bravo"
"9049","pandemic"
"9050","america"
"9051","canada"
"9052","lockdown"
"9053","essential"
"9054","travel"
"9055","encouraged"
"9056","curious"
"9057","gonna"
"9058","political"
"9059","bill"
"9060","passed"
"9061","apparently"
"9062","protest"
"9063","lockdown"
"9064","understand"
"9065","france"
"9066","position"
"9067","america"
"9068","britain"
"9069","jironnotteng"
"9070","salt_au"
"9071","hillarycat2016"
"9072","rexchapman"
"9073","lockdown"
"9074","north"
"9075","america"
"9076","maritimes"
"9077","10"
"9078","strict"
"9079","lockdown"
"9080","social"
"9081","distancing"
"9082","guidelines"
"9083","america"
"9084","talk"
"9085","idea"
"9086","americans"
"9087","rules"
"9088","fucking"
"9089","challenge"
"9090","potus"
"9091","people"
"9092","dying"
"9093","thousands"
"9094","covid"
"9095","worst"
"9096","death"
"9097","toll"
"9098","globally"
"9099","half"
"9100","europe"
"9101","lockdown"
"9102","america"
"9103","bus"
"9104","tours"
"9105","wrong"
"9106","24"
"9107","realize"
"9108","chris"
"9109","evans"
"9110","played"
"9111","human"
"9112","torch"
"9113","captain"
"9114","america"
"9115","mcu"
"9116","lockdown"
"9117","continues"
"9118","informative"
"9119","sudworth"
"9120","bemoans"
"9121","wuhan's"
"9122","lockdown"
"9123","violation"
"9124","human"
"9125","rights"
"9126","real"
"9127","human"
"9128","rights"
"9129","abuse"
"9130","people"
"9131","strictly"
"9132","stay"
"9133","home"
"9134","400,000"
"9135","dead"
"9136","america"
"9137","told"
"9138","government"
"9139","bad"
"9140","workers"
"9141","leaving"
"9142","government"
"9143","ontario"
"9144","it’s"
"9145","toxic"
"9146","environment"
"9147","4"
"9148","mpps"
"9149","fired"
"9150","people"
"9151","ontario"
"9152","lockdown"
"9153","america"
"9154","google"
"9155","youtube"
"9156","rid"
"9157","conspiracy"
